L,J,V0,T,λ
55,1,1.0,0.0001,0.018653236560291223
55,1,1.037025590866764,0.0001,0.021172365987080017
55,1,1.075422076112561,0.0001,0.02405708597096927
55,1,1.1152402139117905,0.0001,0.027383510855329946
55,1,1.1565326417902508,0.0001,0.031245602787933993
55,1,1.1993539462092342,0.0001,0.035766319974342715
55,1,1.2437607347260162,0.0001,0.04111381007872412
55,1,1.2898117108261273,0.0001,0.04750936527024999
55,1,1.3375677515263364,0.0001,0.05522772374365421
55,1,1.387091987850928,0.0001,0.06462690075459168
55,1,1.4384498882876628,0.0001,0.0761075711505199
55,1,1.4917093453337442,0.0001,0.09012519788400905
55,1,1.5469407652461997,0.0001,0.10708439541457691
55,1,1.6042171611153242,0.0001,0.12729008827665297
55,1,1.6636142493842219,0.0001,0.1508189088236634
55,1,1.7252105499420405,0.0001,0.17791063592958462
55,1,1.7890874899232194,0.0001,0.20836316787829978
55,1,1.8553295113499624,0.0001,0.24196951038037387
55,1,1.9240241827602391,0.0001,0.278484444475983
55,1,1.9952623149688795,0.0001,0.3175863328582489
55,1,1.0,0.00016237767391887227,0.018653236560291223
55,1,1.037025590866764,0.00016237767391887227,0.021172365987080017
55,1,1.075422076112561,0.00016237767391887227,0.02405708597096927
55,1,1.1152402139117905,0.00016237767391887227,0.027383510855329946
55,1,1.1565326417902508,0.00016237767391887227,0.031245602787933993
55,1,1.1993539462092342,0.00016237767391887227,0.035766319974342715
55,1,1.2437607347260162,0.00016237767391887227,0.04111381007872412
55,1,1.2898117108261273,0.00016237767391887227,0.04750936527024999
55,1,1.3375677515263364,0.00016237767391887227,0.05522772374365421
55,1,1.387091987850928,0.00016237767391887227,0.06462690075459168
55,1,1.4384498882876628,0.00016237767391887227,0.0761075711505199
55,1,1.4917093453337442,0.00016237767391887227,0.09012519788400905
55,1,1.5469407652461997,0.00016237767391887227,0.10708439541457691
55,1,1.6042171611153242,0.00016237767391887227,0.12729008827665297
55,1,1.6636142493842219,0.00016237767391887227,0.1508189088236634
55,1,1.7252105499420405,0.00016237767391887227,0.17791063592958462
55,1,1.7890874899232194,0.00016237767391887227,0.20836316787829978
55,1,1.8553295113499624,0.00016237767391887227,0.24196951038037387
55,1,1.9240241827602391,0.00016237767391887227,0.278484444475983
55,1,1.9952623149688795,0.00016237767391887227,0.3175863328582489
55,1,1.0,0.00026366508987303583,0.018653236560291223
55,1,1.037025590866764,0.00026366508987303583,0.021172365987080017
55,1,1.075422076112561,0.00026366508987303583,0.02405708597096927
55,1,1.1152402139117905,0.00026366508987303583,0.027383510855329946
55,1,1.1565326417902508,0.00026366508987303583,0.031245602787933993
55,1,1.1993539462092342,0.00026366508987303583,0.035766319974342715
55,1,1.2437607347260162,0.00026366508987303583,0.04111381007872412
55,1,1.2898117108261273,0.00026366508987303583,0.04750936527024999
55,1,1.3375677515263364,0.00026366508987303583,0.05522772374365421
55,1,1.387091987850928,0.00026366508987303583,0.06462690075459168
55,1,1.4384498882876628,0.00026366508987303583,0.0761075711505199
55,1,1.4917093453337442,0.00026366508987303583,0.09012519788400905
55,1,1.5469407652461997,0.00026366508987303583,0.10708439541457691
55,1,1.6042171611153242,0.00026366508987303583,0.12729008827665297
55,1,1.6636142493842219,0.00026366508987303583,0.1508189088236634
55,1,1.7252105499420405,0.00026366508987303583,0.17791063592958462
55,1,1.7890874899232194,0.00026366508987303583,0.20836316787829978
55,1,1.8553295113499624,0.00026366508987303583,0.24196951038037387
55,1,1.9240241827602391,0.00026366508987303583,0.278484444475983
55,1,1.9952623149688795,0.00026366508987303583,0.3175863328582489
55,1,1.0,0.00042813323987193956,0.018653236560287403
55,1,1.037025590866764,0.00042813323987193956,0.021172365987080676
55,1,1.075422076112561,0.00042813323987193956,0.024057085970964513
55,1,1.1152402139117905,0.00042813323987193956,0.027383510855329946
55,1,1.1565326417902508,0.00042813323987193956,0.031245602787933993
55,1,1.1993539462092342,0.00042813323987193956,0.035766319974342715
55,1,1.2437607347260162,0.00042813323987193956,0.04111381007872412
55,1,1.2898117108261273,0.00042813323987193956,0.04750936527024999
55,1,1.3375677515263364,0.00042813323987193956,0.05522772374365421
55,1,1.387091987850928,0.00042813323987193956,0.06462690075459168
55,1,1.4384498882876628,0.00042813323987193956,0.0761075711505199
55,1,1.4917093453337442,0.00042813323987193956,0.09012519788400905
55,1,1.5469407652461997,0.00042813323987193956,0.10708439541457691
55,1,1.6042171611153242,0.00042813323987193956,0.12729008827665297
55,1,1.6636142493842219,0.00042813323987193956,0.1508189088236634
55,1,1.7252105499420405,0.00042813323987193956,0.17791063592958462
55,1,1.7890874899232194,0.00042813323987193956,0.20836316787829978
55,1,1.8553295113499624,0.00042813323987193956,0.24196951038037387
55,1,1.9240241827602391,0.00042813323987193956,0.278484444475983
55,1,1.9952623149688795,0.00042813323987193956,0.3175863328582489
55,1,1.0,0.0006951927961775605,0.018653236202425982
55,1,1.037025590866764,0.0006951927961775605,0.021172365950128655
55,1,1.075422076112561,0.0006951927961775605,0.02405708596829544
55,1,1.1152402139117905,0.0006951927961775605,0.027383510855205448
55,1,1.1565326417902508,0.0006951927961775605,0.03124560278793131
55,1,1.1993539462092342,0.0006951927961775605,0.03576631997434259
55,1,1.2437607347260162,0.0006951927961775605,0.04111381007872412
55,1,1.2898117108261273,0.0006951927961775605,0.04750936527024999
55,1,1.3375677515263364,0.0006951927961775605,0.05522772374365421
55,1,1.387091987850928,0.0006951927961775605,0.06462690075459168
55,1,1.4384498882876628,0.0006951927961775605,0.0761075711505199
55,1,1.4917093453337442,0.0006951927961775605,0.09012519788400905
55,1,1.5469407652461997,0.0006951927961775605,0.10708439541457691
55,1,1.6042171611153242,0.0006951927961775605,0.12729008827665297
55,1,1.6636142493842219,0.0006951927961775605,0.1508189088236634
55,1,1.7252105499420405,0.0006951927961775605,0.17791063592958462
55,1,1.7890874899232194,0.0006951927961775605,0.20836316787829978
55,1,1.8553295113499624,0.0006951927961775605,0.24196951038037387
55,1,1.9240241827602391,0.0006951927961775605,0.278484444475983
55,1,1.9952623149688795,0.0006951927961775605,0.3175863328582489
55,1,1.0,0.0011288378916846896,0.01865285073465057
55,1,1.037025590866764,0.0011288378916846896,0.021172268495936012
55,1,1.075422076112561,0.0011288378916846896,0.02405706615851723
55,1,1.1152402139117905,0.0011288378916846896,0.02738350779235196
55,1,1.1565326417902508,0.0011288378916846896,0.031245602446388413
55,1,1.1993539462092342,0.0011288378916846896,0.0357663199487041
55,1,1.2437607347260162,0.0011288378916846896,0.04111381007756465
55,1,1.2898117108261273,0.0011288378916846896,0.04750936527022273
55,1,1.3375677515263364,0.0011288378916846896,0.05522772374365203
55,1,1.387091987850928,0.0011288378916846896,0.06462690075459168
55,1,1.4384498882876628,0.0011288378916846896,0.0761075711505199
55,1,1.4917093453337442,0.0011288378916846896,0.09012519788400905
55,1,1.5469407652461997,0.0011288378916846896,0.10708439541457691
55,1,1.6042171611153242,0.0011288378916846896,0.12729008827665297
55,1,1.6636142493842219,0.0011288378916846896,0.1508189088236634
55,1,1.7252105499420405,0.0011288378916846896,0.17791063592958462
55,1,1.7890874899232194,0.0011288378916846896,0.20836316787829978
55,1,1.8553295113499624,0.0011288378916846896,0.24196951038037387
55,1,1.9240241827602391,0.0011288378916846896,0.278484444475983
55,1,1.9952623149688795,0.0011288378916846896,0.3175863328582489
55,1,1.0,0.0018329807108324356,0.01862380191038958
55,1,1.037025590866764,0.0018329807108324356,0.021159488632109504
55,1,1.075422076112561,0.0018329807108324356,0.024052138401285363
55,1,1.1152402139117905,0.0018329807108324356,0.027381900345575253
55,1,1.1565326417902508,0.0018329807108324356,0.031245173075489983
55,1,1.1993539462092342,0.0018329807108324356,0.03576622990300405
55,1,1.2437607347260162,0.0018329807108324356,0.0411137962435335
55,1,1.2898117108261273,0.0018329807108324356,0.0475093638507097
55,1,1.3375677515263364,0.0018329807108324356,0.055227723655522074
55,1,1.387091987850928,0.0018329807108324356,0.06462690075177469
55,1,1.4384498882876628,0.0018329807108324356,0.07610757115042124
