L,J,V0,T,λ
29,0,0.81,0.001,0.9769445381033177
29,0,0.8186842105263159,0.001,0.9874186023519873
29,0,0.8273684210526316,0.001,0.9978926666006592
29,0,0.8360526315789474,0.001,1.0083667308493287
29,0,0.8447368421052632,0.001,1.0188407950980012
29,0,0.853421052631579,0.001,1.0293148593466717
29,0,0.8621052631578947,0.001,1.039788923595344
29,0,0.8707894736842104,0.001,1.0502629878440142
29,0,0.8794736842105263,0.001,1.0607370520926833
29,0,0.8881578947368421,0.001,1.0712111163413536
29,0,0.8968421052631579,0.001,1.0816851805900274
29,0,0.9055263157894737,0.001,1.092159244838699
29,0,0.9142105263157894,0.001,1.1026333090873695
29,0,0.9228947368421052,0.001,1.113107373336041
29,0,0.9315789473684211,0.001,1.123581437584711
29,0,0.9402631578947369,0.001,1.1340555018333827
29,0,0.9489473684210525,0.001,1.1445295660820527
29,0,0.9576315789473684,0.001,1.1550036303307243
29,0,0.9663157894736841,0.001,1.1654776945793943
29,0,0.975,0.001,1.175951758828068
29,0,0.81,0.0014384498882876629,0.4884736149638526
29,0,0.8186842105263159,0.0014384498882876629,0.49371066151804704
29,0,0.8273684210526316,0.0014384498882876629,0.49894770807224054
29,0,0.8360526315789474,0.0014384498882876629,0.5041847546264341
29,0,0.8447368421052632,0.0014384498882876629,0.5094218011806267
29,0,0.853421052631579,0.0014384498882876629,0.5146588477348198
29,0,0.8621052631578947,0.0014384498882876629,0.5198958942890131
29,0,0.8707894736842104,0.0014384498882876629,0.5251329408432062
29,0,0.8794736842105263,0.0014384498882876629,0.5303699873973995
29,0,0.8881578947368421,0.0014384498882876629,0.5356070339515928
29,0,0.8968421052631579,0.0014384498882876629,0.5408440805057865
29,0,0.9055263157894737,0.0014384498882876629,0.5460811270599809
29,0,0.9142105263157894,0.0014384498882876629,0.5513181736141738
29,0,0.9228947368421052,0.0014384498882876629,0.556555220168367
29,0,0.9315789473684211,0.0014384498882876629,0.5617922667225611
29,0,0.9402631578947369,0.0014384498882876629,0.5670293132767539
29,0,0.9489473684210525,0.0014384498882876629,0.5722663598309473
29,0,0.9576315789473684,0.0014384498882876629,0.5775034063851406
29,0,0.9663157894736841,0.0014384498882876629,0.5827404529393337
29,0,0.975,0.0014384498882876629,0.5879774994935273
29,0,0.81,0.00206913808111479,0.32564908774981993
29,0,0.8186842105263159,0.00206913808111479,0.3291404522383654
29,0,0.8273684210526316,0.00206913808111479,0.3326318167269111
29,0,0.8360526315789474,0.00206913808111479,0.33612318121545703
29,0,0.8447368421052632,0.00206913808111479,0.33961454570400296
29,0,0.853421052631579,0.00206913808111479,0.3431059101925491
29,0,0.8621052631578947,0.00206913808111479,0.3465972746810939
29,0,0.8707894736842104,0.00206913808111479,0.35008863916963995
29,0,0.8794736842105263,0.00206913808111479,0.3535800036581861
29,0,0.8881578947368421,0.00206913808111479,0.35707136814673185
29,0,0.8968421052631579,0.00206913808111479,0.36056273263527766
29,0,0.9055263157894737,0.00206913808111479,0.36405409712382414
29,0,0.9142105263157894,0.00206913808111479,0.36754546161236934
29,0,0.9228947368421052,0.00206913808111479,0.37103682610091554
29,0,0.9315789473684211,0.00206913808111479,0.37452819058946113
29,0,0.9402631578947369,0.00206913808111479,0.3780195550780071
29,0,0.9489473684210525,0.00206913808111479,0.38151091956655314
29,0,0.9576315789473684,0.00206913808111479,0.3850022840550984
29,0,0.9663157894736841,0.00206913808111479,0.3884936485436444
29,0,0.975,0.00206913808111479,0.39198501303219063
29,0,0.81,0.002976351441631319,0.2442368098699714
29,0,0.8186842105263159,0.002976351441631319,0.24685533317267094
29,0,0.8273684210526316,0.002976351441631319,0.24947385647537043
29,0,0.8360526315789474,0.002976351441631319,0.2520923797780698
29,0,0.8447368421052632,0.002976351441631319,0.25471090308076944
29,0,0.853421052631579,0.002976351441631319,0.2573294263834688
29,0,0.8621052631578947,0.002976351441631319,0.2599479496861684
29,0,0.8707894736842104,0.002976351441631319,0.2625664729888676
29,0,0.8794736842105263,0.002976351441631319,0.2651849962915673
29,0,0.8881578947368421,0.002976351441631319,0.26780351959426674
29,0,0.8968421052631579,0.002976351441631319,0.2704220428969665
29,0,0.9055263157894737,0.002976351441631319,0.2730405661996657
29,0,0.9142105263157894,0.002976351441631319,0.27565908950236523
29,0,0.9228947368421052,0.002976351441631319,0.2782776128050644
